shot_goalZone,team_name,player_name,matchPeriod,total_shots,goals,conversion_rate
bc,Pogoń Szczecin,S. Kowalczyk,1H,15,0,0
bc,Pogoń Szczecin,S. Kowalczyk,2H,7,0,0
bc,Pogoń Szczecin,V. Bichakhchyan,1H,4,0,0
bc,Pogoń Szczecin,V. Bichakhchyan,2H,10,0,0
bc,Radomiak Radom,D. Abramowicz,1H,3,0,0
bc,Radomiak Radom,D. Abramowicz,2H,7,0,0
bc,Radomiak Radom,D. Jakubik,1H,1,0,0
bc,Radomiak Radom,D. Jakubik,2H,5,0,0
bc,Radomiak Radom,D. Pik,2H,1,0,0
bc,Radomiak Radom,D. Łukasik,2H,1,0,0
bc,Radomiak Radom,Filipe Nascimento,1H,5,0,0
bc,Radomiak Radom,Filipe Nascimento,2H,10,0,0
bc,Radomiak Radom,K. Angielski,1H,6,0,0
bc,Radomiak Radom,K. Angielski,2H,10,0,0
bc,Radomiak Radom,Leândro,1H,9,0,0
bc,Radomiak Radom,Leândro,2H,14,0,0
bc,Radomiak Radom,Lisandro Semedo,2H,4,0,0
bc,Radomiak Radom,Luís Machado,1H,11,0,0
bc,Radomiak Radom,Luís Machado,2H,8,0,0
bc,Radomiak Radom,M. Ayomide,1H,1,0,0
bc,Radomiak Radom,M. Ayomide,2H,2,0,0
bc,Radomiak Radom,M. Cichocki,1H,1,0,0
bc,Radomiak Radom,M. Feliks,1H,2,0,0
bc,Radomiak Radom,M. Grzybek,2H,1,0,0
bc,Radomiak Radom,M. Kaput,1H,1,0,0
bc,Radomiak Radom,M. Kaput,2H,2,0,0
bc,Radomiak Radom,M. Karwot,2H,2,0,0
bc,Radomiak Radom,M. Kozak,1H,1,0,0
bc,Radomiak Radom,M. Kozak,2H,1,0,0
bc,Radomiak Radom,M. Radecki,1H,1,0,0
bc,Radomiak Radom,M. Radecki,2H,3,0,0
bc,Radomiak Radom,M. Rondón,1H,1,0,0
bc,Radomiak Radom,M. Rondón,2H,3,0,0
bc,Radomiak Radom,Maurides,1H,8,0,0
bc,Radomiak Radom,Maurides,2H,7,0,0
bc,Radomiak Radom,Pedro Justiniano,1H,1,0,0
bc,Radomiak Radom,Raphael,1H,3,0,0
bc,Radomiak Radom,Raphael,2H,5,0,0
bc,Radomiak Radom,Roberto Alves,1H,3,0,0
bc,Radomiak Radom,Roberto Alves,2H,7,0,0
bc,Radomiak Radom,T. Cele,1H,1,0,0
bc,Radomiak Radom,T. Cele,2H,4,0,0
bc,Radomiak Radom,Tiago Matos,2H,1,0,0
bc,Raków Częstochowa,A. Niewulis,1H,1,0,0
bc,Raków Częstochowa,A. Niewulis,2H,3,0,0
bc,Raków Częstochowa,B. Lederman,1H,2,0,0
bc,Raków Częstochowa,B. Lederman,2H,3,0,0
bc,Raków Częstochowa,B. Nowak,1H,5,0,0
bc,Raków Częstochowa,B. Nowak,2H,1,0,0
bc,Raków Częstochowa,D. Sorescu,1H,3,0,0
bc,Raków Częstochowa,D. Sorescu,2H,4,0,0
bc,Raków Częstochowa,F. Piasecki,1H,3,0,0
bc,Raków Częstochowa,F. Piasecki,2H,2,0,0
bc,Raków Częstochowa,F. Tudor,1H,4,0,0
bc,Raków Częstochowa,Fábio Sturgeon,1H,3,0,0
bc,Raków Częstochowa,Fábio Sturgeon,2H,2,0,0
bc,Raków Częstochowa,G. Berggren,2H,1,0,0
bc,Raków Częstochowa,G. Papanikolaou,1H,5,0,0
bc,Raków Częstochowa,G. Papanikolaou,2H,3,0,0
bc,Raków Częstochowa,I. Sapała,2H,1,0,0
bc,Raków Częstochowa,I. Shkurin,1H,2,0,0
bc,Raków Częstochowa,Ivi López,1H,13,0,0
bc,Raków Częstochowa,Ivi López,2H,18,0,0
bc,Raków Częstochowa,M. Poletanović,2H,2,0,0
bc,Raków Częstochowa,M. Rundić,1H,2,0,0
bc,Raków Częstochowa,M. Wdowiak,1H,5,0,0
bc,Raków Częstochowa,M. Wdowiak,2H,5,0,0
bc,Raków Częstochowa,P. Kun,1H,5,0,0
bc,Raków Częstochowa,P. Kun,2H,4,0,0
bc,Raków Częstochowa,S. Czyż,1H,1,0,0
bc,Raków Częstochowa,S. Musiolik,1H,4,0,0
bc,Raków Częstochowa,S. Musiolik,2H,2,0,0
bc,Raków Częstochowa,S. Svarnas,2H,1,0,0
bc,Raków Częstochowa,T. Petrášek,1H,3,0,0
bc,Raków Częstochowa,V. Gutkovskis,1H,8,0,0
bc,Raków Częstochowa,V. Gutkovskis,2H,6,0,0
bc,Raków Częstochowa,V. Gvilia,1H,4,0,0
bc,Raków Częstochowa,V. Gvilia,2H,1,0,0
bc,Raków Częstochowa,V. Kochergin,1H,6,0,0
bc,Raków Częstochowa,V. Kochergin,2H,1,0,0
bc,Raków Częstochowa,Z. Arsenić,2H,4,0,0
bc,Stal Mielec,A. Kasperkiewicz,1H,3,0,0
bc,Stal Mielec,A. Kasperkiewicz,2H,1,0,0
bc,Stal Mielec,A. Kolev,2H,1,0,0
bc,Stal Mielec,A. Ratajczyk,1H,1,0,0
bc,Stal Mielec,A. Ratajczyk,2H,2,0,0
bc,Stal Mielec,D. Kort,2H,1,0,0
bc,Stal Mielec,D. Poreba,2H,2,0,0
bc,Stal Mielec,D. Steczyk,1H,3,0,0
bc,Stal Mielec,D. Steczyk,2H,4,0,0
bc,Stal Mielec,F. Gerbowski,2H,1,0,0
bc,Stal Mielec,F. Hiszpański,1H,2,0,0
bc,Stal Mielec,F. Hiszpański,2H,1,0,0
bc,Stal Mielec,F. Piasecki,1H,2,0,0
bc,Stal Mielec,F. Piasecki,2H,2,0,0
bc,Stal Mielec,G. Tomasiewicz,1H,11,0,0
bc,Stal Mielec,G. Tomasiewicz,2H,4,0,0
bc,Stal Mielec,K. Getinger,1H,5,0,0
bc,Stal Mielec,K. Getinger,2H,9,0,0
bc,Stal Mielec,K. Hinokio,1H,2,0,0
bc,Stal Mielec,K. Hinokio,2H,1,0,0
bc,Stal Mielec,K. Kruk,1H,1,0,0
bc,Stal Mielec,K. Wrzesiński,2H,1,0,0
bc,Stal Mielec,M. Budziński,2H,1,0,0
bc,Stal Mielec,M. Domański,1H,4,0,0
bc,Stal Mielec,M. Domański,2H,8,0,0
bc,Stal Mielec,M. Flis,1H,5,0,0
bc,Stal Mielec,M. Flis,2H,2,0,0
bc,Stal Mielec,M. Jankowski,1H,2,0,0
bc,Stal Mielec,M. Jankowski,2H,1,0,0
bc,Stal Mielec,M. Lebedyński,2H,4,0,0
bc,Stal Mielec,M. Mak,1H,1,0,0
bc,Stal Mielec,M. Mak,2H,1,0,0
bc,Stal Mielec,M. Matras,1H,1,0,0
bc,Stal Mielec,M. Matras,2H,3,0,0
bc,Stal Mielec,M. Sitek,1H,6,0,0
bc,Stal Mielec,M. Sitek,2H,3,0,0
bc,Stal Mielec,M. Urbańczyk,1H,1,0,0
bc,Stal Mielec,M. Wolski,1H,1,0,0
bc,Stal Mielec,M. Wolski,2H,1,0,0
bc,Stal Mielec,M. Żyro,1H,3,0,0
bc,Stal Mielec,M. Żyro,2H,3,0,0
bc,Stal Mielec,O. Zawada,2H,1,0,0
bc,Stal Mielec,P. Maj,1H,1,0,0
bc,Stal Mielec,P. Wlazło,2H,2,0,0
bc,Stal Mielec,P. Żyra,1H,1,0,0
bc,Stal Mielec,S. Hamulic,1H,2,0,0
bc,Stal Mielec,S. Hamulic,2H,5,0,0
bc,Stal Mielec,W. Kłos,2H,1,0,0
bc,Warta Poznań,A. Zreľák,1H,6,0,0
bc,Warta Poznań,A. Zreľák,2H,5,0,0
bc,Warta Poznań,B. Burman,2H,1,0,0
bc,Warta Poznań,B. Kieliba,2H,1,0,0
bc,Warta Poznań,D. Szelągowski,2H,2,0,0
bc,Warta Poznań,D. Szymonowicz,2H,1,0,0
bc,Warta Poznań,E. Destan,2H,4,0,0
bc,Warta Poznań,F. Castañeda,1H,5,0,0
bc,Warta Poznań,F. Castañeda,2H,5,0,0
bc,Warta Poznań,J. Grzesik,1H,7,0,0
bc,Warta Poznań,J. Grzesik,2H,4,0,0
bc,Warta Poznań,J. Papeau,1H,5,0,0
bc,Warta Poznań,J. Papeau,2H,5,0,0
bc,Warta Poznań,J. Sangowski,2H,2,0,0
bc,Warta Poznań,K. Matuszewski,1H,2,0,0
bc,Warta Poznań,K. Matuszewski,2H,5,0,0
bc,Warta Poznań,K. Szmyt,1H,1,0,0
bc,Warta Poznań,M. Corryn,1H,4,0,0
bc,Warta Poznań,M. Corryn,2H,2,0,0
bc,Warta Poznań,M. Czyżycki,2H,1,0,0
bc,Warta Poznań,M. Jakóbowski,1H,2,0,0
bc,Warta Poznań,M. Jakóbowski,2H,1,0,0
bc,Warta Poznań,M. Kopczyński,1H,1,0,0
bc,Warta Poznań,M. Kopczyński,2H,1,0,0
bc,Warta Poznań,M. Kupczak,1H,4,0,0
bc,Warta Poznań,M. Kupczak,2H,6,0,0
bc,Warta Poznań,M. Kuzimski,1H,3,0,0
bc,Warta Poznań,M. Kuzimski,2H,2,0,0
bc,Warta Poznań,M. Sopoćko,2H,1,0,0
bc,Warta Poznań,M. Szczepański,1H,2,0,0
bc,Warta Poznań,M. Szczepański,2H,4,0,0
bc,Warta Poznań,M. Żurawski,1H,1,0,0
bc,Warta Poznań,Mario Rodríguez,1H,2,0,0
bc,Warta Poznań,Mario Rodríguez,2H,5,0,0
bc,Warta Poznań,Miguel Luís,1H,9,0,0
bc,Warta Poznań,Miguel Luís,2H,3,0,0
bc,Warta Poznań,N. Mäenpää,1H,6,0,0
bc,Warta Poznań,N. Mäenpää,2H,4,0,0
bc,Warta Poznań,R. Ivanov,1H,4,0,0
bc,Warta Poznań,R. Ivanov,2H,2,0,0
bc,Warta Poznań,S. Czyż,1H,4,0,0
bc,Warta Poznań,S. Czyż,2H,3,0,0
bc,Warta Poznań,Ł. Trałka,1H,3,0,0
bc,Warta Poznań,Ł. Trałka,2H,2,0,0
bc,Widzew Łódź,B. Pawłowski,1H,3,0,0
bc,Widzew Łódź,B. Pawłowski,2H,5,0,0
bc,Widzew Łódź,D. Kun,1H,2,0,0
bc,Widzew Łódź,D. Kun,2H,4,0,0
bc,Widzew Łódź,E. Terpiłowski,1H,1,0,0
bc,Widzew Łódź,E. Terpiłowski,2H,2,0,0
bc,Widzew Łódź,Fábio Nunes,1H,1,0,0
bc,Widzew Łódź,Fábio Nunes,2H,3,0,0
bc,Widzew Łódź,J. Letniowski,1H,4,0,0
bc,Widzew Łódź,J. Letniowski,2H,2,0,0
bc,Widzew Łódź,Jordi Sánchez,1H,2,0,0
bc,Widzew Łódź,Jordi Sánchez,2H,3,0,0
bc,Widzew Łódź,K. Danielak,1H,1,0,0
bc,Widzew Łódź,K. Danielak,2H,4,0,0
bc,Widzew Łódź,M. Hanousek,1H,1,0,0
bc,Widzew Łódź,M. Hanousek,2H,1,0,0
bc,Widzew Łódź,M. Miloš,1H,1,0,0
bc,Widzew Łódź,M. Żyro,2H,1,0,0
bc,Widzew Łódź,P. Lipski,2H,2,0,0
bc,Widzew Łódź,P. Stępiński,2H,2,0,0
bc,Widzew Łódź,P. Zieliński,1H,1,0,0
bc,Widzew Łódź,P. Zieliński,2H,1,0,0
bc,Widzew Łódź,S. Szota,1H,1,0,0
bc,Widzew Łódź,Ł. Zjawiński,1H,2,0,0
bc,Widzew Łódź,Ł. Zjawiński,2H,3,0,0
bc,Wisła Kraków,A. El Mahdioui,1H,3,0,0
bc,Wisła Kraków,A. Uryga,2H,1,0,0
bc,Wisła Kraków,D. Hugi,1H,1,0,0
bc,Wisła Kraków,D. Hugi,2H,3,0,0
bc,Wisła Kraków,D. Szot,1H,1,0,0
bc,Wisła Kraków,E. Fazlagić,2H,1,0,0
bc,Wisła Kraków,E. Manu,1H,2,0,0
bc,Wisła Kraków,E. Manu,2H,1,0,0
bc,Wisła Kraków,F. Brown Forbes,1H,3,0,0
bc,Wisła Kraków,F. Brown Forbes,2H,2,0,0
bc,Wisła Kraków,G. Tsitaishvili,1H,3,0,0
bc,Wisła Kraków,G. Tsitaishvili,2H,1,0,0
bc,Wisła Kraków,G. Zhukov,1H,2,0,0
bc,Wisła Kraków,G. Zhukov,2H,1,0,0
bc,Wisła Kraków,H. Sobol,2H,2,0,0
bc,Wisła Kraków,J. Błaszczykowski,2H,1,0,0
bc,Wisła Kraków,J. Colley,1H,1,0,0
bc,Wisła Kraków,J. Kliment,1H,4,0,0
bc,Wisła Kraków,J. Kliment,2H,6,0,0
bc,Wisła Kraków,K. Gruszkowski,1H,1,0,0
bc,Wisła Kraków,Luis Fernández,1H,3,0,0
bc,Wisła Kraków,Luis Fernández,2H,2,0,0
bc,Wisła Kraków,M. Cissé,2H,1,0,0
bc,Wisła Kraków,M. Frydrych,2H,4,0,0
bc,Wisła Kraków,M. Hanousek,1H,3,0,0
bc,Wisła Kraków,M. Hanousek,2H,3,0,0
bc,Wisła Kraków,M. Młyński,1H,4,0,0
bc,Wisła Kraków,M. Młyński,2H,1,0,0
bc,Wisła Kraków,M. Poletanović,1H,1,0,0
bc,Wisła Kraków,M. Poletanović,2H,1,0,0
bc,Wisła Kraków,M. Sadlok,1H,3,0,0
bc,Wisła Kraków,M. Sadlok,2H,1,0,0
bc,Wisła Kraków,M. Škvarka,1H,6,0,0
bc,Wisła Kraków,M. Škvarka,2H,15,0,0
bc,Wisła Kraków,N. Kuveljić,1H,1,0,0
bc,Wisła Kraków,N. Kuveljić,2H,1,0,0
bc,Wisła Kraków,P. Plewka,1H,1,0,0
bc,Wisła Kraków,P. Starzyński,1H,1,0,0
bc,Wisła Kraków,P. Starzyński,2H,2,0,0
bc,Wisła Kraków,S. Ring,1H,1,0,0
bc,Wisła Kraków,S. Ring,2H,1,0,0
bc,Wisła Kraków,S. Savić,1H,5,0,0
bc,Wisła Kraków,S. Savić,2H,3,0,0
bc,Wisła Kraków,S. Szota,1H,1,0,0
bc,Wisła Kraków,Y. Yeboah,1H,5,0,0
bc,Wisła Kraków,Y. Yeboah,2H,5,0,0
bc,Wisła Kraków,Z. Ondrášek,2H,2,0,0
bc,Wisła Płock,A. Kryvotsyuk,1H,1,0,0
bc,Wisła Płock,A. Kryvotsyuk,2H,4,0,0
bc,Wisła Płock,A. Pawlak,1H,2,0,0
bc,Wisła Płock,A. Pawlak,2H,3,0,0
bc,Wisła Płock,D. Furman,1H,5,0,0
bc,Wisła Płock,D. Furman,2H,3,0,0
bc,Wisła Płock,D. Kocyła,1H,3,0,0
bc,Wisła Płock,D. Lagator,2H,1,0,0
bc,Wisła Płock,D. Michalski,2H,2,0,0
bc,Wisła Płock,D. Rasak,1H,6,0,0
bc,Wisła Płock,D. Rasak,2H,7,0,0
bc,Wisła Płock,D. Warchoł,1H,2,0,0
bc,Wisła Płock,D. Warchoł,2H,5,0,0
bc,Wisła Płock,D. Zbozień,1H,1,0,0
bc,Wisła Płock,Davo,1H,4,0,0
bc,Wisła Płock,Davo,2H,4,0,0
bc,Wisła Płock,F. Gerbowski,1H,3,0,0
bc,Wisła Płock,F. Gerbowski,2H,2,0,0
bc,Wisła Płock,F. Lesniak,1H,2,0,0
bc,Wisła Płock,F. Lesniak,2H,3,0,0
bc,Wisła Płock,J. Rzeźniczak,2H,1,0,0
bc,Wisła Płock,Jorginho,1H,1,0,0
bc,Wisła Płock,Jorginho,2H,4,0,0
bc,Wisła Płock,K. Vallo,1H,7,0,0
bc,Wisła Płock,K. Vallo,2H,3,0,0
bc,Wisła Płock,L. Sekulski,1H,10,0,0
bc,Wisła Płock,L. Sekulski,2H,1,0,0
bc,Wisła Płock,M. Kolar,1H,3,0,0
bc,Wisła Płock,M. Kolar,2H,6,0,0
bc,Wisła Płock,M. Kvocera,2H,2,0,0
bc,Wisła Płock,M. Mokrzycki,1H,1,0,0
bc,Wisła Płock,M. Mokrzycki,2H,1,0,0
bc,Wisła Płock,M. Szwoch,1H,5,0,0
bc,Wisła Płock,M. Szwoch,2H,13,0,0
bc,Wisła Płock,M. Šulek,1H,1,0,0
bc,Wisła Płock,M. Šulek,2H,1,0,0
bc,Wisła Płock,P. Tomasik,1H,5,0,0
bc,Wisła Płock,P. Tomasik,2H,1,0,0
bc,Wisła Płock,P. Tuszyński,1H,1,0,0
bc,Wisła Płock,P. Tuszyński,2H,1,0,0
bc,Wisła Płock,R. Cielemęcki,2H,4,0,0
bc,Wisła Płock,R. Wolski,1H,4,0,0
bc,Wisła Płock,R. Wolski,2H,14,0,0
bc,Wisła Płock,S. Kapuadi,2H,2,0,0
bc,Zagłębie Lubin,A. Scekic,1H,1,0,0
bc,Zagłębie Lubin,A. Scekic,2H,2,0,0
bc,Zagłębie Lubin,A. Woźniak,2H,1,0,0
bc,Zagłębie Lubin,A. Ławniczak,2H,1,0,0
bc,Zagłębie Lubin,B. Kopacz,1H,2,0,0
bc,Zagłębie Lubin,B. Kopacz,2H,1,0,0
bc,Zagłębie Lubin,B. Kłudka,1H,1,0,0
bc,Zagłębie Lubin,B. Kłudka,2H,1,0,0
bc,Zagłębie Lubin,C. Dieng,1H,1,0,0
bc,Zagłębie Lubin,C. Dieng,2H,3,0,0
bc,Zagłębie Lubin,D. Bohar,1H,5,0,0
bc,Zagłębie Lubin,D. Bohar,2H,6,0,0
bc,Zagłębie Lubin,D. Dudziński,2H,1,0,0
bc,Zagłębie Lubin,D. Pakulski,1H,1,0,0
bc,Zagłębie Lubin,D. Pakulski,2H,2,0,0
bc,Zagłębie Lubin,E. Bashkirov,1H,1,0,0
bc,Zagłębie Lubin,E. Daniel,1H,9,0,0
bc,Zagłębie Lubin,E. Daniel,2H,6,0,0
bc,Zagłębie Lubin,F. Kocaba,2H,1,0,0
bc,Zagłębie Lubin,F. Starzyński,1H,9,0,0
bc,Zagłębie Lubin,F. Starzyński,2H,8,0,0
bc,Zagłębie Lubin,G. Giorbelidze,1H,2,0,0
bc,Zagłębie Lubin,G. Giorbelidze,2H,3,0,0
bc,Zagłębie Lubin,J. Chancellor,2H,1,0,0
bc,Zagłębie Lubin,J. Wójcicki,1H,1,0,0
bc,Zagłębie Lubin,J. Żubrowski,1H,2,0,0
bc,Zagłębie Lubin,J. Żubrowski,2H,1,0,0
bc,Zagłębie Lubin,K. Chodyna,1H,7,0,0
bc,Zagłębie Lubin,K. Chodyna,2H,10,0,0
bc,Zagłębie Lubin,K. Hinokio,1H,1,0,0
bc,Zagłębie Lubin,K. Hinokio,2H,2,0,0
bc,Zagłębie Lubin,K. Kruk,1H,1,0,0
bc,Zagłębie Lubin,K. Kruk,2H,2,0,0
bc,Zagłębie Lubin,K. Masiak,2H,1,0,0
bc,Zagłębie Lubin,K. Podliński,2H,1,0,0
bc,Zagłębie Lubin,L. Poręba,1H,4,0,0
bc,Zagłębie Lubin,L. Poręba,2H,4,0,0
bc,Zagłębie Lubin,L. Łakomy,1H,6,0,0
bc,Zagłębie Lubin,L. Łakomy,2H,11,0,0
bc,Zagłębie Lubin,M. Bartolewski,1H,2,0,0
bc,Zagłębie Lubin,M. Bartolewski,2H,3,0,0
bc,Zagłębie Lubin,M. Doležal,1H,1,0,0
bc,Zagłębie Lubin,M. Doležal,2H,2,0,0
bc,Zagłębie Lubin,M. Poletanović,2H,1,0,0
bc,Zagłębie Lubin,O. Sławiński,2H,1,0,0
bc,Zagłębie Lubin,P. Szysz,1H,5,0,0
bc,Zagłębie Lubin,P. Szysz,2H,10,0,0
bc,Zagłębie Lubin,R. Adamski,1H,1,0,0
bc,Zagłębie Lubin,R. Adamski,2H,2,0,0
bc,Zagłębie Lubin,S. Balić,2H,1,0,0
bc,Zagłębie Lubin,S. Kobusiński,2H,1,0,0
bc,Zagłębie Lubin,S. Živec,1H,2,0,0
bc,Zagłębie Lubin,S. Živec,2H,5,0,0
bc,Zagłębie Lubin,T. Gaprindashvili,1H,3,0,0
bc,Zagłębie Lubin,T. Gaprindashvili,2H,2,0,0
bc,Zagłębie Lubin,T. Makowski,1H,1,0,0
bc,Zagłębie Lubin,T. Makowski,2H,4,0,0
bc,Zagłębie Lubin,T. Pieńko,1H,1,0,0
bc,Zagłębie Lubin,T. Pieńko,2H,6,0,0
bc,Zagłębie Lubin,T. Zajíc,1H,3,0,0
bc,Zagłębie Lubin,T. Zajíc,2H,1,0,0
bc,Zagłębie Lubin,Ían Soler,1H,1,0,0
bc,Śląsk Wrocław,A. Łyszczarz,1H,1,0,0
bc,Śląsk Wrocław,A. Łyszczarz,2H,4,0,0
bc,Śląsk Wrocław,B. Pawłowski,1H,2,0,0
bc,Śląsk Wrocław,B. Pawłowski,2H,6,0,0
bc,Śląsk Wrocław,Caye Quintana,1H,4,0,0
bc,Śląsk Wrocław,Caye Quintana,2H,3,0,0
bc,Śląsk Wrocław,D. Grétarsson,1H,2,0,0
bc,Śląsk Wrocław,D. Grétarsson,2H,2,0,0
bc,Śląsk Wrocław,D. Štiglec,1H,2,0,0
bc,Śląsk Wrocław,D. Štiglec,2H,2,0,0
bc,Śląsk Wrocław,Erik Expósito,1H,9,0,0
bc,Śląsk Wrocław,Erik Expósito,2H,8,0,0
bc,Śląsk Wrocław,F. Piasecki,1H,1,0,0
bc,Śląsk Wrocław,F. Piasecki,2H,4,0,0
bc,Śląsk Wrocław,J. Yeboah,1H,1,0,0
bc,Śląsk Wrocław,J. Yeboah,2H,1,0,0
bc,Śląsk Wrocław,Javier Hyjek,1H,1,0,0
bc,Śląsk Wrocław,Javier Hyjek,2H,2,0,0
bc,Śląsk Wrocław,K. Mączyński,1H,6,0,0
bc,Śląsk Wrocław,K. Mączyński,2H,1,0,0
bc,Śląsk Wrocław,L. Bejger,1H,1,0,0
bc,Śląsk Wrocław,M. Konczkowski,2H,1,0,0
bc,Śląsk Wrocław,M. Praszelik,1H,5,0,0
bc,Śląsk Wrocław,M. Praszelik,2H,3,0,0
bc,Śląsk Wrocław,M. Zylla,1H,2,0,0
bc,Śląsk Wrocław,M. Zylla,2H,2,0,0
bc,Śląsk Wrocław,Matías Nahuel,1H,1,0,0
bc,Śląsk Wrocław,P. Janasik,1H,7,0,0
bc,Śląsk Wrocław,P. Janasik,2H,2,0,0
bc,Śląsk Wrocław,P. Olsen,1H,5,0,0
bc,Śląsk Wrocław,P. Olsen,2H,3,0,0
bc,Śląsk Wrocław,P. Schwarz,1H,4,0,0
bc,Śląsk Wrocław,P. Schwarz,2H,7,0,0
bc,Śląsk Wrocław,R. Makowski,1H,2,0,0
bc,Śląsk Wrocław,R. Makowski,2H,2,0,0
bc,Śląsk Wrocław,R. Pich,1H,12,0,0
bc,Śląsk Wrocław,R. Pich,2H,8,0,0
bc,Śląsk Wrocław,S. Lewkot,1H,2,0,0
bc,Śląsk Wrocław,S. Lewkot,2H,1,0,0
bc,Śląsk Wrocław,Víctor García,1H,2,0,0
bc,Śląsk Wrocław,Víctor García,2H,3,0,0
bc,Śląsk Wrocław,W. Golla,1H,1,0,0
bc,Śląsk Wrocław,W. Golla,2H,2,0,0
bc,Śląsk Wrocław,W. Sobota,1H,8,0,0
gb,Cracovia Kraków,B. Källman,1H,2,0,0
gb,Cracovia Kraków,B. Källman,2H,2,1,0.5
gb,Cracovia Kraków,C. Râpă,1H,1,0,0
gb,Cracovia Kraków,C. Râpă,2H,2,0,0
gb,Cracovia Kraków,D. Jablonský,2H,1,0,0
gb,Cracovia Kraków,F. Balaj,1H,1,0,0
gb,Cracovia Kraków,F. Balaj,2H,1,0,0
gb,Cracovia Kraków,F. Loshaj,1H,1,0,0
gb,Cracovia Kraków,F. Loshaj,2H,1,0,0
gb,Cracovia Kraków,J. Myszor,1H,3,1,0.3333333333333333
gb,Cracovia Kraków,J. Myszor,2H,1,1,1
gb,Cracovia Kraków,K. Knap,2H,3,0,0
gb,Cracovia Kraków,K. Ogorzały,2H,1,0,0
gb,Cracovia Kraków,K. Pestka,1H,3,1,0.3333333333333333
gb,Cracovia Kraków,K. Pestka,2H,1,0,0
gb,Cracovia Kraków,M. Hebo Rasmussen,1H,1,0,0
gb,Cracovia Kraków,M. Hebo Rasmussen,2H,2,1,0.5
gb,Cracovia Kraków,M. Rakoczy,1H,2,1,0.5
gb,Cracovia Kraków,M. Rakoczy,2H,1,1,1
gb,Cracovia Kraków,M. Sipľak,1H,1,0,0
gb,Cracovia Kraków,M. Sipľak,2H,1,0,0
gb,Cracovia Kraków,M. Álvarez,1H,1,0,0
gb,Cracovia Kraków,O. Kakabadze,1H,1,0,0
gb,Cracovia Kraków,O. Kakabadze,2H,1,0,0
gb,Cracovia Kraków,P. Makuch,1H,2,0,0
gb,Cracovia Kraków,P. Makuch,2H,3,0,0
gb,Cracovia Kraków,P. van Amersfoort,1H,2,0,0
gb,Cracovia Kraków,P. van Amersfoort,2H,1,0,0
gb,Cracovia Kraków,Rivaldinho,1H,2,0,0
gb,Cracovia Kraków,Rivaldinho,2H,3,0,0
gb,Cracovia Kraków,S. Hanca,1H,1,1,1
gb,Cracovia Kraków,S. Hanca,2H,1,1,1
gb,Cracovia Kraków,S. Lusiusz,1H,1,0,0
gb,Cracovia Kraków,S. Lusiusz,2H,1,0,0
gb,Cracovia Kraków,T. Oshima,1H,1,0,0
gb,Cracovia Kraków,V. Ghiţă,2H,1,0,0
gb,Cracovia Kraków,Y. Konoplyanka,1H,1,0,0
gb,Górnik Zabrze,A. Dziedzic,2H,1,0,0
gb,Górnik Zabrze,B. Nowak,1H,4,0,0
gb,Górnik Zabrze,B. Nowak,2H,2,1,0.5
gb,Górnik Zabrze,D. Pawłowski,1H,1,0,0
gb,Górnik Zabrze,D. Stalmach,1H,1,0,0
gb,Górnik Zabrze,Dani Pacheco,2H,1,0,0
gb,Górnik Zabrze,E. Bergström,2H,1,0,0
gb,Górnik Zabrze,E. Janža,1H,1,1,1
gb,Górnik Zabrze,J. Kotzke,2H,1,0,0
gb,Górnik Zabrze,J. Mvondo,2H,1,0,0
gb,Górnik Zabrze,Jesús Jiménez,1H,3,1,0.3333333333333333
gb,Górnik Zabrze,Jesús Jiménez,2H,2,0,0
gb,Górnik Zabrze,K. Kubica,1H,1,0,0
gb,Górnik Zabrze,K. Kubica,2H,1,0,0
gb,Górnik Zabrze,K. Okunuki,1H,1,0,0
gb,Górnik Zabrze,K. Okunuki,2H,1,1,1
gb,Górnik Zabrze,L. Podolski,1H,4,1,0.25
gb,Górnik Zabrze,L. Podolski,2H,2,1,0.5
gb,Górnik Zabrze,M. Cholewiak,1H,1,0,0
gb,Górnik Zabrze,M. Cholewiak,2H,2,0,0
gb,Górnik Zabrze,N. Wojtuszek,2H,1,0,0
gb,Górnik Zabrze,P. Krawczyk,1H,6,2,0.3333333333333333
gb,Górnik Zabrze,P. Krawczyk,2H,1,0,0
gb,Górnik Zabrze,R. Dadok,1H,1,0,0
gb,Górnik Zabrze,R. Dadok,2H,2,1,0.5
gb,Górnik Zabrze,R. Janicki,1H,2,1,0.5
gb,Górnik Zabrze,R. Janicki,2H,1,0,0
gb,Górnik Zabrze,S. Włodarczyk,1H,5,1,0.2
gb,Górnik Zabrze,S. Włodarczyk,2H,2,0,0
gb,Górnik Łęczna,B. Śpiączka,1H,3,0,0
gb,Górnik Łęczna,B. Śpiączka,2H,4,2,0.5
gb,Górnik Łęczna,D. Dziwniel,2H,2,0,0
gb,Górnik Łęczna,D. Gąska,1H,3,0,0
gb,Górnik Łęczna,D. Gąska,2H,1,0,0
gb,Górnik Łęczna,J. Lokilo,2H,1,0,0
gb,Górnik Łęczna,M. Mak,2H,1,0,0
gb,Górnik Łęczna,M. Orłowski,1H,1,0,0
gb,Górnik Łęczna,M. Wędrychowski,1H,1,0,0
gb,Górnik Łęczna,M. Wędrychowski,2H,1,0,0
gb,Górnik Łęczna,P. Banaszak,1H,1,1,1
gb,Górnik Łęczna,P. Banaszak,2H,1,0,0
